ID,Title,Year,Age,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Title_key,imdbAverageRating,imdbNumVotes,Category
269,Joan Didion: The Center Will Not Hold,2017,,76/100,1,0,0,0,0,joan didion: the center will not hold,7.5,3226.0,Movie
270,Steve Jobs,2015,18+,76/100,1,0,0,0,0,steve jobs,,,Movie
271,White Fang,2018,7+,76/100,1,0,0,1,0,white fang,6.9,4301.0,Movie
272,A Monster Calls,2016,13+,76/100,1,0,0,0,0,a monster calls,7.4,96725.0,Movie
272,A Monster Calls,2016,13+,76/100,1,0,0,0,0,a monster calls,,,Movie
273,Olympus Has Fallen,2013,18+,76/100,1,0,0,0,0,olympus has fallen,6.5,300671.0,Movie
274,Talladega Nights: The Ballad of Ricky Bobby,2006,13+,76/100,1,0,0,0,0,talladega nights: the ballad of ricky bobby,6.6,207545.0,Movie
275,The Time Traveler's Wife,2009,13+,76/100,1,0,0,0,0,the time traveler's wife,7.1,162469.0,Movie
276,State of Play,2009,13+,76/100,1,0,0,0,0,state of play,,,Movie
277,The Outlaw Josey Wales,1976,7+,76/100,1,0,0,0,0,the outlaw josey wales,,,Movie
278,The Bank Job,2008,18+,76/100,1,0,0,0,0,the bank job,7.2,193882.0,Movie
279,Miss Sloane,2016,18+,76/100,1,0,0,0,0,miss sloane,7.5,86223.0,Movie
280,Unknown,2011,13+,75/100,1,0,0,0,0,unknown,6.8,273484.0,Movie
281,6 Underground,2019,18+,75/100,1,0,0,0,0,6 underground,6.1,205578.0,Movie
282,Uncorked,2020,13+,75/100,1,0,0,0,0,uncorked,6.4,7271.0,Movie
283,Petta,2019,,75/100,1,0,0,0,0,petta,7.2,12948.0,Movie
284,Justin Timberlake + The Tennessee Kids,2016,,75/100,1,0,0,0,0,justin timberlake + the tennessee kids,7.6,2355.0,Movie
285,My Fair Lady,1964,all,75/100,1,0,0,0,0,my fair lady,,,Movie
286,"Bikram: Yogi, Guru, Predator",2019,18+,75/100,1,0,0,0,0,"bikram: yogi, guru, predator",6.7,8610.0,Movie
287,A Futile and Stupid Gesture,2018,18+,75/100,1,0,0,0,0,a futile and stupid gesture,6.7,18525.0,Movie
288,The Dig,2021,13+,75/100,1,0,0,0,0,the dig,7.1,86313.0,Movie
289,Legally Blonde,2001,13+,75/100,1,0,0,0,0,legally blonde,,,Movie
290,Legend,2015,18+,75/100,1,0,0,0,0,legend,6.9,215004.0,Movie
291,Notes on Blindness,2016,,75/100,1,0,0,0,0,notes on blindness,,,Movie
292,When We First Met,2018,16+,75/100,1,0,0,0,0,when we first met,6.4,55718.0,Movie
293,Best Worst Thing That Ever Could Have Happened...,2016,,75/100,1,0,0,0,0,best worst thing that ever could have happened...,,,Movie
294,Imperial Dreams,2014,,75/100,1,0,0,0,0,imperial dreams,,,Movie
295,Black Mirror: Bandersnatch,2018,18+,75/100,1,0,0,0,0,black mirror: bandersnatch,7.1,141329.0,Movie
296,Queen,2013,13+,75/100,1,0,0,0,0,queen,8.1,69881.0,Movie
296,Queen,2013,13+,75/100,1,0,0,0,0,queen,7.1,1721.0,Movie
297,Joshua: Teenager vs. Superpower,2017,16+,75/100,1,0,0,0,0,joshua: teenager vs. superpower,7.3,1695.0,Movie
298,Air Force One,1997,18+,75/100,1,0,0,0,0,air force one,,,Movie
299,Shot Caller,2017,18+,75/100,1,0,0,0,0,shot caller,7.3,108169.0,Movie
300,What Dreams May Come,1998,13+,75/100,1,0,0,0,0,what dreams may come,,,Movie
301,Angel Has Fallen,2019,18+,75/100,1,0,0,0,0,angel has fallen,6.4,117695.0,Movie
302,Crimson Peak,2015,18+,75/100,1,0,0,0,0,crimson peak,,,Movie
303,Lemony Snicket's A Series of Unfortunate Events,2004,7+,75/100,1,0,0,0,0,lemony snicket's a series of unfortunate events,,,Movie
304,The Red Sea Diving Resort,2019,18+,75/100,1,0,0,0,0,the red sea diving resort,6.6,33818.0,Movie
305,The Angel,2018,18+,75/100,1,0,0,0,0,the angel,6.7,16090.0,Movie
306,Army of the Dead,2021,18+,75/100,1,0,0,0,0,army of the dead,5.8,195699.0,Movie
307,Madagascar 3: Europe's Most Wanted,2012,7+,75/100,1,0,0,0,0,madagascar 3: europe's most wanted,,,Movie
308,Icarus,2017,18+,75/100,1,0,0,0,0,icarus,7.9,56705.0,Movie
309,Collateral Beauty,2016,13+,75/100,1,0,0,0,0,collateral beauty,6.8,107573.0,Movie
310,The Danish Girl,2015,18+,75/100,1,0,0,0,0,the danish girl,7.1,203710.0,Movie
311,Green Zone,2010,18+,75/100,1,0,1,0,0,green zone,6.8,145445.0,Movie
312,John Mulaney: New in Town,2012,18+,75/100,1,0,0,0,0,john mulaney: new in town,8.2,7760.0,Movie
313,Strong Island,2017,,75/100,1,0,0,0,0,strong island,6.4,4242.0,Movie
314,The White Tiger,2021,18+,75/100,1,0,0,0,0,the white tiger,7.1,67641.0,Movie
315,Defiance,2008,18+,75/100,1,0,0,0,0,defiance,7.1,158861.0,Movie
316,A Fortunate Man,2018,16+,75/100,1,0,0,0,0,a fortunate man,7.2,7991.0,Movie
317,The Death of Stalin,2017,18+,75/100,1,0,0,0,0,the death of stalin,7.3,120920.0,Movie
318,2012,2009,13+,75/100,1,1,0,0,0,2012,5.8,411342.0,Movie
319,Underworld: Awakening,2012,18+,74/100,1,1,0,0,0,underworld: awakening,6.3,164777.0,Movie
320,Philomena,2013,13+,74/100,1,0,0,0,0,philomena,7.6,105789.0,Movie
321,Sanju,2018,18+,74/100,1,0,0,0,0,sanju,7.6,64518.0,Movie
322,Nappily Ever After,2018,18+,74/100,1,0,0,0,0,nappily ever after,6.4,10129.0,Movie
323,I Care a Lot,2021,18+,74/100,1,0,0,0,0,i care a lot,6.4,154243.0,Movie
324,The Butler,2013,13+,74/100,1,0,0,0,0,the butler,6.3,1013.0,Movie
325,Qarib Qarib Singlle,2017,,74/100,1,0,0,0,0,qarib qarib singlle,,,Movie
326,A Single Man,2009,18+,74/100,1,0,0,0,0,a single man,,,Movie
327,Home,2015,7+,74/100,1,0,1,0,0,home,6.5,116808.0,Movie
328,Zack and Miri Make a Porno,2008,18+,74/100,1,1,1,0,0,zack and miri make a porno,,,Movie
329,Seeing Allred,2018,16+,74/100,1,0,0,0,0,seeing allred,7.3,1492.0,Movie
330,Dostana,2008,13+,74/100,1,0,0,0,0,dostana,6.4,16765.0,Movie
330,Dostana,2008,13+,74/100,1,0,0,0,0,dostana,6.4,1186.0,Movie
331,Remember Me,2010,13+,74/100,1,0,0,0,0,remember me,,,Movie
332,Underworld: Rise of the Lycans,2009,18+,74/100,1,0,0,0,0,underworld: rise of the lycans,6.5,172085.0,Movie
333,The Lovely Bones,2009,13+,74/100,1,0,0,0,0,the lovely bones,6.6,186341.0,Movie
334,Madagascar: Escape 2 Africa,2008,7+,74/100,1,0,0,0,0,madagascar: escape 2 africa,6.6,260502.0,Movie
335,No Strings Attached,2011,18+,74/100,1,0,1,0,0,no strings attached,6.2,250503.0,Movie
336,Heroin(e),2017,,74/100,1,0,0,0,0,heroin(e),6.8,3501.0,Movie
337,A Ghost Story,2017,18+,74/100,1,0,0,0,0,a ghost story,,,Movie
338,Safety Not Guaranteed,2012,18+,74/100,1,0,0,0,0,safety not guaranteed,,,Movie
339,Game Over,2019,13+,74/100,1,0,0,0,0,game over,6.9,8669.0,Movie
340,Peppermint,2018,18+,74/100,1,0,0,0,0,peppermint,6.5,73659.0,Movie
341,Have a Good Trip: Adventures in Psychedelics,2020,18+,74/100,1,0,0,0,0,have a good trip: adventures in psychedelics,,,Movie
342,Beasts of No Nation,2015,18+,74/100,1,0,0,0,0,beasts of no nation,7.7,89325.0,Movie
343,Extinction,2018,18+,74/100,1,0,0,0,0,extinction,5.8,18975.0,Movie
343,Extinction,2018,18+,74/100,1,0,0,0,0,extinction,5.8,60254.0,Movie
344,Nobody Knows I'm Here,2020,18+,74/100,1,0,0,0,0,nobody knows i'm here,6.5,5096.0,Movie
345,ARQ,2016,18+,74/100,1,0,0,0,0,arq,6.3,43052.0,Movie
346,Ali's Wedding,2017,18+,74/100,1,0,0,0,0,ali's wedding,6.9,5627.0,Movie
347,Bo Burnham: Make Happy,2016,18+,74/100,1,0,0,0,0,bo burnham: make happy,8.3,16948.0,Movie
348,Mank,2020,18+,74/100,1,0,0,0,0,mank,6.8,85645.0,Movie
349,"Extremely Wicked, Shockingly Evil and Vile",2019,18+,74/100,1,0,0,0,0,"extremely wicked, shockingly evil and vile",6.7,109237.0,Movie
350,Due Date,2010,18+,74/100,1,0,0,0,0,due date,6.5,365654.0,Movie
351,Between Two Ferns: The Movie,2019,18+,74/100,1,0,0,0,0,between two ferns: the movie,6.1,38095.0,Movie
352,Ip Man 2,2010,18+,74/100,1,0,0,0,0,ip man 2,7.5,114139.0,Movie
353,Mirage,2018,18+,74/100,1,0,0,0,0,mirage,7.5,1215.0,Movie
353,Mirage,2018,18+,74/100,1,0,0,0,0,mirage,7.4,68373.0,Movie
354,Puss in Boots,2011,7+,74/100,1,0,0,0,0,puss in boots,,,Movie
355,Austin Powers in Goldmember,2002,13+,74/100,1,0,0,0,0,austin powers in goldmember,,,Movie
356,The Kissing Booth,2018,16+,73/100,1,0,0,0,0,the kissing booth,5.9,99147.0,Movie
357,Hush,2016,18+,73/100,1,0,0,0,0,hush,5.5,14048.0,Movie
358,Lost Bullet,2020,18+,73/100,1,0,0,0,0,lost bullet,6.4,15828.0,Movie
359,Dil Chahta Hai,2001,all,73/100,1,0,0,0,0,dil chahta hai,8.0,78062.0,Movie
360,Election,1999,18+,73/100,1,0,1,0,0,election,7.2,108878.0,Movie
360,Election,1999,18+,73/100,1,0,1,0,0,election,7.1,11904.0,Movie
361,Soni,2019,18+,73/100,1,0,0,0,0,soni,7.1,3090.0,Movie
362,Bāhubali: The Beginning,2015,13+,73/100,1,0,0,0,0,bāhubali: the beginning,,,Movie
363,Killing Them Softly,2012,18+,73/100,1,0,0,0,0,killing them softly,,,Movie
364,Swordfish,2001,18+,73/100,1,0,0,0,0,swordfish,,,Movie
365,Wish Dragon,2021,7+,73/100,1,0,0,0,0,wish dragon,7.2,36351.0,Movie
366,Raees,2017,18+,73/100,1,0,0,0,0,raees,6.6,52538.0,Movie
367,Let It Snow,2019,13+,73/100,1,0,0,0,0,let it snow,5.9,26134.0,Movie
367,Let It Snow,2019,13+,73/100,1,0,0,0,0,let it snow,4.0,208.0,Movie
368,The Babysitter: Killer Queen,2020,,73/100,1,0,0,0,0,the babysitter: killer queen,5.8,56179.0,Movie
369,Hardcore Henry,2015,18+,73/100,1,0,0,0,0,hardcore henry,6.7,105834.0,Movie
370,Tig Notaro: Happy To Be Here,2018,16+,73/100,1,0,0,0,0,tig notaro: happy to be here,6.6,1594.0,Movie
371,Spelling the Dream,2020,all,73/100,1,0,0,0,0,spelling the dream,6.9,806.0,Movie
372,Knock Down the House,2019,7+,73/100,1,0,0,0,0,knock down the house,7.4,13077.0,Movie
373,Resident Evil: Extinction,2007,18+,73/100,1,1,0,0,0,resident evil: extinction,6.2,211190.0,Movie
374,Polar,2019,18+,73/100,1,0,0,0,0,polar,6.3,103474.0,Movie
375,Saving Capitalism,2017,7+,73/100,1,0,0,0,0,saving capitalism,6.8,3491.0,Movie
376,The Untold Tales of Armistead Maupin,2017,,73/100,1,0,0,0,0,the untold tales of armistead maupin,,,Movie
377,The Mitchells vs. The Machines,2021,7+,73/100,1,0,0,0,0,the mitchells vs. the machines,7.6,135211.0,Movie
378,Spenser Confidential,2020,18+,73/100,1,0,0,0,0,spenser confidential,6.2,103146.0,Movie
379,Psychokinesis,2018,,73/100,1,0,0,0,0,psychokinesis,6.0,6604.0,Movie
380,Monsters vs Aliens,2009,7+,73/100,1,0,0,0,0,monsters vs aliens,,,Movie
381,Twilight,2008,13+,73/100,1,0,1,0,0,twilight,5.3,508557.0,Movie
382,Self/less,2015,13+,73/100,1,0,0,0,0,self/less,6.5,106002.0,Movie
383,The Highwaymen,2019,18+,73/100,1,0,0,0,0,the highwaymen,6.9,109915.0,Movie
384,ParaNorman,2012,7+,73/100,1,0,0,0,0,paranorman,,,Movie
385,Holidate,2020,,73/100,1,0,0,0,0,holidate,6.2,84283.0,Movie
386,Fear Street Part Two: 1978,2021,18+,73/100,1,0,0,0,0,fear street part two: 1978,,,Movie
387,Pee-wee's Big Holiday,2016,7+,73/100,1,0,0,0,0,pee-wee's big holiday,6.1,9510.0,Movie
388,Gunpowder Milkshake,2021,18+,73/100,1,0,0,0,0,gunpowder milkshake,6.1,54051.0,Movie
389,"Michael Bolton's Big, Sexy Valentine's Day Special",2017,18+,73/100,1,0,0,0,0,"michael bolton's big, sexy valentine's day special",6.7,2367.0,Movie
390,I Am Not Your Negro,2017,18+,73/100,1,1,0,0,0,i am not your negro,,,Movie
391,Midnight Special,2016,13+,73/100,1,0,0,0,0,midnight special,,,Movie
392,Layla M.,2016,,73/100,1,0,0,0,0,layla m.,6.6,2114.0,Movie
393,Homefront,2013,18+,73/100,1,0,0,0,0,homefront,6.5,136822.0,Movie
394,The Squid and the Whale,2005,18+,73/100,1,0,0,0,0,the squid and the whale,7.3,93179.0,Movie
395,Comedian,2002,18+,73/100,1,0,0,0,0,comedian,6.9,7391.0,Movie
396,No Escape,2015,18+,73/100,1,0,0,0,0,no escape,,,Movie
397,Mercury 13,2018,,73/100,1,0,0,0,0,mercury 13,7.0,1334.0,Movie
398,The Professor and the Madman,2019,,73/100,1,0,0,0,0,the professor and the madman,7.2,53330.0,Movie
399,Asperger's Are Us,2016,,73/100,1,0,0,0,0,asperger's are us,,,Movie
400,The Garden of Words,2013,13+,73/100,1,0,0,0,0,the garden of words,,,Movie
401,Fractured,2019,18+,73/100,1,0,1,0,0,fractured,6.5,104460.0,Movie
402,The Queen,2006,13+,73/100,1,0,0,0,0,the queen,7.3,117938.0,Movie
403,The Whole Nine Yards,2000,18+,72/100,1,0,0,0,0,the whole nine yards,6.7,132827.0,Movie
404,E-Team,2014,,72/100,1,0,0,0,0,e-team,7.1,963.0,Movie
405,The Discovery,2017,18+,72/100,1,0,0,0,0,the discovery,6.2,38729.0,Movie
406,The Strangers,2008,18+,72/100,1,0,0,0,0,the strangers,,,Movie
407,Penguins of Madagascar,2014,7+,72/100,1,0,0,0,0,penguins of madagascar,6.6,109450.0,Movie
408,She's Out of My League,2010,18+,72/100,1,0,1,0,0,she's out of my league,6.4,149741.0,Movie
409,Voyeur,2017,18+,72/100,1,0,0,0,0,voyeur,6.1,6972.0,Movie
410,It Comes at Night,2017,18+,72/100,1,0,0,0,0,it comes at night,,,Movie
411,The Manchurian Candidate,2004,18+,72/100,1,0,1,0,0,the manchurian candidate,6.6,120718.0,Movie
412,Bon Cop Bad Cop 2,2017,,72/100,1,0,0,0,0,bon cop bad cop 2,6.6,4542.0,Movie
413,Hot Rod,2007,13+,72/100,1,0,1,0,0,hot rod,,,Movie
414,The BFG,2016,7+,72/100,1,0,0,0,0,the bfg,6.3,96746.0,Movie
415,Sunday's Illness,2018,13+,72/100,1,0,0,0,0,sunday's illness,6.9,4150.0,Movie
416,The Lorax,2012,7+,72/100,1,1,0,0,0,the lorax,,,Movie
417,Win It All,2017,18+,72/100,1,0,0,0,0,win it all,6.2,10437.0,Movie
418,Mile 22,2018,18+,72/100,1,0,0,0,0,mile 22,6.1,90677.0,Movie
419,Tenacious D in The Pick of Destiny,2006,18+,72/100,1,0,0,0,0,tenacious d in the pick of destiny,,,Movie
420,The Sum of All Fears,2002,13+,72/100,1,0,0,0,0,the sum of all fears,,,Movie
421,G.O.R.A.,2004,13+,72/100,1,0,0,0,0,g.o.r.a.,8.0,69472.0,Movie
422,The Perfect Date,2019,16+,72/100,1,0,0,0,0,the perfect date,5.8,44989.0,Movie
423,Code 8,2019,,72/100,1,0,0,0,0,code 8,6.1,56276.0,Movie
424,Cowspiracy: The Sustainability Secret,2014,,72/100,1,0,0,0,0,cowspiracy: the sustainability secret,8.1,27075.0,Movie
425,Life As We Know It,2010,13+,72/100,1,0,0,0,0,life as we know it,6.5,142221.0,Movie
426,American Assassin,2017,18+,72/100,1,0,0,0,0,american assassin,6.2,96597.0,Movie
427,August: Osage County,2013,18+,72/100,1,0,0,0,0,august: osage county,,,Movie
428,Kuch Kuch Hota Hai,1998,all,72/100,1,0,0,0,0,kuch kuch hota hai,7.5,59698.0,Movie
428,Kuch Kuch Hota Hai,1998,all,72/100,1,0,0,0,0,kuch kuch hota hai,,,Movie
429,Who Am I,2014,,72/100,1,0,0,0,0,who am i,,,Movie
430,Free State of Jones,2016,18+,72/100,1,0,0,0,0,free state of jones,6.9,66548.0,Movie
431,Beast Stalker,2008,,72/100,1,0,0,0,0,beast stalker,6.8,2473.0,Movie
432,Dark Skies,2013,16+,72/100,1,0,0,0,0,dark skies,6.3,82553.0,Movie
433,Safe Haven,2013,13+,72/100,1,0,0,0,0,safe haven,6.7,119215.0,Movie
434,Bāhubali 2: The Conclusion,2017,7+,72/100,1,0,0,0,0,bāhubali 2: the conclusion,,,Movie
435,Outlaw King,2018,18+,72/100,1,0,0,0,0,outlaw king,6.9,85109.0,Movie
436,Cloudy with a Chance of Meatballs 2,2013,7+,72/100,1,0,0,0,0,cloudy with a chance of meatballs 2,6.3,120718.0,Movie
437,Turbo,2013,7+,72/100,1,0,0,0,0,turbo,6.4,118688.0,Movie
438,G.I. Joe: The Rise of Cobra,2009,13+,72/100,1,0,0,0,0,g.i. joe: the rise of cobra,,,Movie
439,Horns,2013,18+,72/100,1,0,0,0,0,horns,6.4,90313.0,Movie
440,Drishyam,2015,18+,72/100,1,0,0,0,0,drishyam,8.2,101835.0,Movie
441,Triple Frontier,2019,18+,72/100,1,0,0,0,0,triple frontier,6.5,154713.0,Movie
442,"Hail, Caesar!",2016,13+,72/100,1,0,0,0,0,"hail, caesar!",,,Movie
443,The Ice Road,2021,13+,72/100,1,0,0,0,0,the ice road,5.6,52417.0,Movie
444,Monster House,2006,7+,72/100,1,0,0,0,0,monster house,6.7,147606.0,Movie
445,Freaks,2019,18+,72/100,1,0,0,0,0,freaks,6.7,43328.0,Movie
446,Felon,2008,18+,72/100,1,0,0,0,0,felon,7.4,86350.0,Movie
447,Horse Girl,2020,18+,72/100,1,0,0,0,0,horse girl,6.0,21309.0,Movie
448,A Christmas Prince,2017,7+,72/100,1,0,1,0,0,a christmas prince,5.8,22891.0,Movie
449,Hillbilly Elegy,2020,18+,72/100,1,0,0,0,0,hillbilly elegy,6.7,58637.0,Movie
450,American Ultra,2015,18+,72/100,1,0,0,0,0,american ultra,6.1,98600.0,Movie
451,First Match,2018,18+,72/100,1,0,0,0,0,first match,6.4,2606.0,Movie
452,The Pelican Brief,1993,13+,72/100,1,0,0,0,0,the pelican brief,6.6,100471.0,Movie
453,The Tourist,2010,13+,72/100,1,0,0,0,0,the tourist,6.0,263869.0,Movie
453,The Tourist,2010,13+,72/100,1,0,0,0,0,the tourist,7.1,32803.0,Movie
454,The Dawn Wall,2017,16+,72/100,1,0,0,0,0,the dawn wall,,,Movie
455,I'm Thinking of Ending Things,2020,18+,71/100,1,0,0,0,0,i'm thinking of ending things,6.5,105262.0,Movie
456,Shutter,2004,18+,71/100,1,0,0,0,0,shutter,5.2,38827.0,Movie
456,Shutter,2004,18+,71/100,1,0,0,0,0,shutter,7.0,51625.0,Movie
457,Surf's Up,2007,7+,71/100,1,0,1,0,0,surf's up,6.7,97177.0,Movie
458,The Twilight Saga: Breaking Dawn - Part 2,2012,13+,71/100,1,0,0,0,0,the twilight saga: breaking dawn - part 2,5.6,273053.0,Movie
459,Jagga Jasoos,2017,7+,71/100,1,0,0,0,0,jagga jasoos,6.4,12633.0,Movie
460,The Burial of Kojo,2018,,71/100,1,0,0,0,0,the burial of kojo,,,Movie
461,My Best Friend's Wedding,1997,13+,71/100,1,0,0,0,0,my best friend's wedding,6.4,161735.0,Movie
461,My Best Friend's Wedding,1997,13+,71/100,1,0,0,0,0,my best friend's wedding,5.1,375.0,Movie
461,My Best Friend's Wedding,1997,13+,71/100,1,0,0,0,0,my best friend's wedding,4.3,698.0,Movie
462,Bee Movie,2007,7+,71/100,1,0,0,0,0,bee movie,6.1,189322.0,Movie
463,Seoul Searching,2015,18+,71/100,1,0,0,0,0,seoul searching,,,Movie
464,Before I Fall,2017,13+,71/100,1,0,0,0,0,before i fall,6.4,58798.0,Movie
465,The Babysitter,2017,18+,71/100,1,0,0,0,0,the babysitter,6.4,116152.0,Movie
466,After,2019,13+,71/100,1,0,0,0,0,after,5.3,71959.0,Movie
467,"As Above, So Below",2014,18+,71/100,1,0,0,0,0,"as above, so below",6.3,123365.0,Movie
468,Bo Burnham: What.,2013,18+,71/100,1,0,0,0,0,bo burnham: what.,8.3,13380.0,Movie
469,Stree,2018,,71/100,1,0,1,0,0,stree,,,Movie
470,Velvet Buzzsaw,2019,18+,71/100,1,0,0,0,0,velvet buzzsaw,5.7,67791.0,Movie
471,Savages,2012,18+,71/100,1,0,0,0,0,savages,6.4,137008.0,Movie
472,Jupiter Ascending,2015,13+,71/100,1,0,0,0,0,jupiter ascending,5.3,198681.0,Movie
473,Spectral,2016,13+,71/100,1,0,0,0,0,spectral,6.3,67794.0,Movie
474,Resident Evil: Afterlife,2010,18+,71/100,1,1,0,0,0,resident evil: afterlife,5.8,183856.0,Movie
475,Accepted,2006,13+,71/100,1,0,0,0,0,accepted,,,Movie
476,"Live Twice, Love Once",2019,18+,71/100,1,0,0,0,0,"live twice, love once",7.2,7508.0,Movie
477,Iliza Shlesinger: Elder Millennial,2018,18+,71/100,1,0,0,0,0,iliza shlesinger: elder millennial,,,Movie
478,Zindagi Na Milegi Dobara,2011,7+,71/100,1,0,0,0,0,zindagi na milegi dobara,8.2,90776.0,Movie
479,Free Fire,2017,18+,71/100,1,0,0,0,0,free fire,6.3,52315.0,Movie
480,Soorma,2018,13+,71/100,1,0,0,0,0,soorma,7.3,5992.0,Movie
481,The Zookeeper's Wife,2017,13+,71/100,1,0,0,0,0,the zookeeper's wife,7.0,48375.0,Movie
482,Time Share,2018,18+,71/100,1,0,0,0,0,time share,,,Movie
483,The Outpost,2019,18+,71/100,1,0,0,0,0,the outpost,6.8,45632.0,Movie
484,Kabir Singh,2019,,71/100,1,0,0,0,0,kabir singh,7.0,43352.0,Movie
485,Homecoming: A Film by Beyoncé,2019,13+,71/100,1,0,0,0,0,homecoming: a film by beyoncé,7.6,8250.0,Movie
486,Jerry Seinfeld: 23 Hours to Kill,2020,7+,71/100,1,0,0,0,0,jerry seinfeld: 23 hours to kill,6.7,5876.0,Movie
487,Ip Man 4: The Finale,2019,16+,71/100,1,0,0,0,0,ip man 4: the finale,7.0,38942.0,Movie
488,The Laundromat,2019,18+,71/100,1,0,0,0,0,the laundromat,6.3,56397.0,Movie
489,The 12th Man,2017,,71/100,1,1,0,0,0,the 12th man,,,Movie
490,Bad Trip,2020,18+,71/100,1,0,0,0,0,bad trip,6.5,28322.0,Movie
491,Mr. Peabody & Sherman,2014,7+,71/100,1,0,0,0,0,mr. peabody & sherman,6.7,81383.0,Movie
492,Ip Man 3,2015,13+,71/100,1,0,0,0,0,ip man 3,7.0,62605.0,Movie
493,Rang De Basanti,2006,13+,71/100,1,0,0,0,0,rang de basanti,8.1,124513.0,Movie
494,The Midnight Sky,2020,13+,71/100,1,0,0,0,0,the midnight sky,5.7,91990.0,Movie
495,Mr. Right,2016,18+,71/100,1,0,0,0,0,mr. right,6.3,64056.0,Movie
496,White Christmas,1954,,71/100,1,0,0,0,0,white christmas,,,Movie
497,Synchronic,2020,18+,71/100,1,0,0,0,0,synchronic,6.2,44111.0,Movie
498,Adrift,2018,13+,70/100,1,0,0,0,0,adrift,6.6,64279.0,Movie
499,The Game Changers,2019,,70/100,1,0,0,0,0,the game changers,7.8,22371.0,Movie
500,Michelle Wolf: Joke Show,2019,,70/100,1,0,0,0,0,michelle wolf: joke show,7.3,1935.0,Movie
501,Da 5 Bloods,2020,18+,70/100,1,0,0,0,0,da 5 bloods,6.5,56372.0,Movie
502,The American,2010,18+,70/100,1,0,1,0,0,the american,6.3,104656.0,Movie
503,The Best of Enemies,2019,13+,70/100,1,0,0,0,0,the best of enemies,7.3,20885.0,Movie
504,Forgotten,2017,18+,70/100,1,0,1,0,0,forgotten,7.4,54652.0,Movie
505,I Don't Feel at Home in This World Anymore,2017,18+,70/100,1,0,0,0,0,i don't feel at home in this world anymore,6.9,66189.0,Movie
506,Lupin the Third: The Castle of Cagliostro,1979,7+,70/100,1,0,0,0,0,lupin the third: the castle of cagliostro,,,Movie
507,Never Back Down,2008,13+,70/100,1,0,0,0,0,never back down,6.5,109205.0,Movie
508,Fear Street: 1666,2021,18+,70/100,1,0,0,0,0,fear street: 1666,,,Movie
509,Zathura: A Space Adventure,2005,7+,70/100,1,0,0,0,0,zathura: a space adventure,6.3,121302.0,Movie
510,"Faith, Hope & Love",2019,7+,70/100,1,0,0,0,0,"faith, hope & love",,,Movie
511,2 States,2014,7+,70/100,1,0,0,0,0,2 states,6.9,27803.0,Movie
512,Grass is Greener,2019,,70/100,1,0,0,0,0,grass is greener,7.1,1593.0,Movie
513,May the Devil Take You,2018,18+,70/100,1,0,0,0,0,may the devil take you,5.9,5467.0,Movie
514,Double Jeopardy,1999,18+,70/100,1,0,0,0,0,double jeopardy,,,Movie
515,Ava,2020,18+,70/100,1,0,0,0,0,ava,5.5,66151.0,Movie
516,Barfi!,2012,all,70/100,1,0,0,0,0,barfi!,8.1,90424.0,Movie
517,Barry,2016,,70/100,1,0,0,0,0,barry,6.0,7932.0,Movie
518,Go!,2020,,70/100,1,0,0,0,0,go!,6.9,103.0,Movie
519,Everybody's Fine,2009,13+,70/100,1,0,0,0,0,everybody's fine,,,Movie
520,Monty Python Live at the Hollywood Bowl,1982,18+,70/100,1,0,0,0,0,monty python live at the hollywood bowl,,,Movie
521,Parker,2013,18+,70/100,1,0,0,0,0,parker,6.2,133283.0,Movie
522,The Karate Kid Part II,1986,7+,70/100,1,0,0,0,0,the karate kid part ii,6.1,105185.0,Movie
523,System Crasher,2019,,70/100,1,0,0,0,0,system crasher,7.8,15912.0,Movie
524,Under Siege,1992,18+,70/100,1,0,0,0,0,under siege,,,Movie
525,Brain on Fire,2017,13+,70/100,1,0,0,0,0,brain on fire,6.6,25480.0,Movie
526,The Butterfly's Dream,2013,13+,70/100,1,0,0,0,0,the butterfly's dream,7.6,25507.0,Movie
527,The Wrong Missy,2020,18+,70/100,1,0,0,0,0,the wrong missy,5.8,48412.0,Movie
528,Battle: Los Angeles,2011,13+,70/100,1,0,0,0,0,battle: los angeles,,,Movie
529,Pari,2018,13+,70/100,1,0,1,0,0,pari,,,Movie
530,The Beguiled,2017,18+,70/100,1,0,0,0,0,the beguiled,,,Movie
531,Batman: The Killing Joke,2016,18+,70/100,1,0,0,0,0,batman: the killing joke,,,Movie
532,Sex Drive,2008,18+,70/100,1,0,0,0,0,sex drive,,,Movie
533,Mosul,2020,,70/100,1,0,0,0,0,mosul,7.1,31987.0,Movie
534,Pokémon the Movie: The Power of Us,2018,all,70/100,1,0,0,0,0,pokémon the movie: the power of us,6.3,3191.0,Movie
535,Underdogs,2013,7+,70/100,1,0,1,0,0,underdogs,6.4,10749.0,Movie
536,The Little Rascals,1994,7+,70/100,1,0,0,0,0,the little rascals,6.3,59349.0,Movie
537,Fun with Dick and Jane,2005,13+,70/100,1,0,1,0,0,fun with dick and jane,6.2,158882.0,Movie
538,Ballerina,2016,7+,70/100,1,0,0,0,0,ballerina,6.3,16230.0,Movie
539,Hasan Minhaj: Homecoming King,2017,18+,70/100,1,0,0,0,0,hasan minhaj: homecoming king,8.2,8089.0,Movie
540,An Easy Girl,2019,18+,70/100,1,0,0,0,0,an easy girl,,,Movie
