week,weekly_rank,show_title,season_title,weekly_hours_viewed,cumulative_weeks_in_top_10,Category,Language,show_title_key
2022-04-24,5,Yakuza Princess,S0,7490000,1,Movie,English,yakuza princess
2022-04-24,6,The Adam Project,S0,7480000,7,Movie,English,the adam project
2022-04-24,7,Playing with Fire,S0,6750000,1,Movie,English,playing with fire
2022-04-24,8,The Vault,S0,6620000,2,Movie,English,the vault
2022-04-24,9,Shrek,S0,5310000,6,Movie,English,shrek
2022-04-24,10,Cleaner,S0,4920000,2,Movie,English,cleaner
2022-04-24,1,The Taming of the Shrewd,S0,9330000,2,Movie,Non-English,the taming of the shrewd
2022-04-24,2,Furioza,S0,6150000,3,Movie,Non-English,furioza
2022-04-24,3,Yaksha: Ruthless Operations,S0,5080000,3,Movie,Non-English,yaksha: ruthless operations
2022-04-24,4,The Turning Point,S0,2810000,1,Movie,Non-English,the turning point
2022-04-24,5,One Piece Film Z,S0,2220000,1,Movie,Non-English,one piece film z
2022-04-24,6,Through My Window,S0,2200000,11,Movie,Non-English,through my window
2022-04-24,7,All Hail,S0,1920000,4,Movie,Non-English,all hail
2022-04-24,8,Black Crab,S0,1830000,6,Movie,Non-English,black crab
2022-04-24,9,In Good Hands,S0,1700000,5,Movie,Non-English,in good hands
2022-04-24,10,Dasvi,S0,1620000,3,Movie,Non-English,dasvi
2022-04-24,1,Anatomy of a Scandal,S1,75560000,2,TV,English,anatomy of a scandal
2022-04-24,2,Bridgerton,S2,46130000,5,TV,English,bridgerton
2022-04-24,3,Conversations with a Killer: The John Wayne Gacy Tapes,S1,37460000,1,TV,English,conversations with a killer: the john wayne gacy tapes
2022-04-24,4,The Ultimatum: Marry or Move On,S1,29010000,3,TV,English,the ultimatum: marry or move on
2022-04-24,5,Selling Sunset,S5,28360000,1,TV,English,selling sunset
2022-04-24,6,Bridgerton,S1,17280000,5,TV,English,bridgerton
2022-04-24,7,Heartstopper,S1,14550000,1,TV,English,heartstopper
2022-04-24,8,The Creature Cases,S1,13560000,1,TV,English,the creature cases
2022-04-24,9,Married at First Sight,S10,12810000,1,TV,English,married at first sight
2022-04-24,10,Our Great National Parks,S1,11780000,2,TV,English,our great national parks
2022-04-24,1,The Marked Heart,S1,68040000,1,TV,Non-English,the marked heart
2022-04-24,2,Elite,S5,29490000,3,TV,Non-English,elite
2022-04-24,3,Yakamoz S-245,S245,22060000,1,TV,Non-English,yakamoz s-245
2022-04-24,4,Business Proposal,S1,20380000,7,TV,Non-English,business proposal
2022-04-24,5,Heirs to the Land,S1,18840000,2,TV,Non-English,heirs to the land
2022-04-24,6,Hold Tight,S1,17320000,1,TV,Non-English,hold tight
2022-04-24,7,Twenty Five Twenty One,S1,11340000,9,TV,Non-English,twenty five twenty one
2022-04-24,8,Happiness,S1,10820000,2,TV,Non-English,happiness
2022-04-24,9,"Yo soy Betty, la fea",S1,10490000,20,TV,Non-English,"yo soy betty, la fea"
2022-04-24,10,Café con aroma de mujer,S1,10390000,17,TV,Non-English,café con aroma de mujer
2022-04-17,1,The In Between,S0,35900000,2,Movie,English,the in between
2022-04-17,2,Choose or Die,S0,16000000,1,Movie,English,choose or die
2022-04-17,3,A Score to Settle,S0,9750000,1,Movie,English,a score to settle
2022-04-17,4,The Adam Project,S0,9270000,6,Movie,English,the adam project
2022-04-17,5,Metal Lords,S0,8740000,1,Movie,English,metal lords
2022-04-17,6,How It Ends,S0,8600000,2,Movie,English,how it ends
2022-04-17,7,The Call,S0,7710000,1,Movie,English,the call
2022-04-17,8,Return to Space,S0,7150000,2,Movie,English,return to space
2022-04-17,9,Cleaner,S0,6770000,1,Movie,English,cleaner
2022-04-17,10,A Dog's Way Home,S0,5750000,1,Movie,English,a dog's way home
2022-04-17,1,Furioza,S0,17800000,2,Movie,Non-English,furioza
2022-04-17,2,The Taming of the Shrewd,S0,17020000,1,Movie,Non-English,the taming of the shrewd
2022-04-17,3,Yaksha: Ruthless Operations,S0,16380000,2,Movie,Non-English,yaksha: ruthless operations
2022-04-17,4,Dancing on Glass,S0,5230000,1,Movie,Non-English,dancing on glass
2022-04-17,5,All Hail,S0,4320000,3,Movie,Non-English,all hail
2022-04-17,6,Dasvi,S0,4020000,2,Movie,Non-English,dasvi
2022-04-17,7,Black Crab,S0,3040000,5,Movie,Non-English,black crab
2022-04-17,8,In Good Hands,S0,2550000,4,Movie,Non-English,in good hands
2022-04-17,9,Fack ju Göhte 3,S0,2400000,1,Movie,Non-English,fack ju göhte 3
2022-04-17,10,Through My Window,S0,2280000,10,Movie,Non-English,through my window
2022-04-17,1,Bridgerton,S2,66610000,4,TV,English,bridgerton
2022-04-17,2,The Ultimatum: Marry or Move On,S1,58470000,2,TV,English,the ultimatum: marry or move on
2022-04-17,3,Anatomy of a Scandal,S1,40280000,1,TV,English,anatomy of a scandal
2022-04-17,4,Bridgerton,S1,23300000,4,TV,English,bridgerton
2022-04-17,5,Our Great National Parks,S1,17090000,1,TV,English,our great national parks
2022-04-17,6,Inventing Anna,S1,13690000,10,TV,English,inventing anna
2022-04-17,7,Queen of the South,S5,13100000,2,TV,English,queen of the south
2022-04-17,8,Better Call Saul,S5,12430000,2,TV,English,better call saul
2022-04-17,9,Jimmy Savile: A British Horror Story,S1,11410000,2,TV,English,jimmy savile: a british horror story
2022-04-17,10,Is It Cake?,S1,11210000,4,TV,English,is it cake?
2022-04-17,1,Elite,S5,67390000,2,TV,Non-English,elite
2022-04-17,2,Business Proposal,S1,24190000,6,TV,Non-English,business proposal
2022-04-17,3,Twenty Five Twenty One,S1,14080000,8,TV,Non-English,twenty five twenty one
2022-04-17,4,Heirs to the Land,S1,11810000,1,TV,Non-English,heirs to the land
2022-04-17,5,Café con aroma de mujer,S1,11350000,16,TV,Non-English,café con aroma de mujer
2022-04-17,6,Smother-in-Law,S1,11070000,1,TV,Non-English,smother-in-law
2022-04-17,7,Happiness,S1,10940000,1,TV,Non-English,happiness
2022-04-17,8,"Yo soy Betty, la fea",S1,10400000,19,TV,Non-English,"yo soy betty, la fea"
2022-04-17,9,Elite,S1,10110000,2,TV,Non-English,elite
2022-04-17,10,Forecasting Love and Weather,S1,9410000,8,TV,Non-English,forecasting love and weather
2022-04-10,1,The In Between,S0,26770000,1,Movie,English,the in between
2022-04-10,2,The Adam Project,S0,10900000,5,Movie,English,the adam project
2022-04-10,3,The Bubble,S0,9950000,2,Movie,English,the bubble
2022-04-10,4,Shrek Forever After,S0,9770000,2,Movie,English,shrek forever after
2022-04-10,5,The Blind Side,S0,8710000,2,Movie,English,the blind side
2022-04-10,6,Four Brothers,S0,8170000,1,Movie,English,four brothers
2022-04-10,7,Enough,S0,5790000,1,Movie,English,enough
2022-04-10,8,How It Ends,S0,5650000,1,Movie,English,how it ends
2022-04-10,9,Shrek,S0,5340000,5,Movie,English,shrek
2022-04-10,10,Return to Space,S0,4550000,1,Movie,English,return to space
2022-04-10,1,Furioza,S0,23960000,1,Movie,Non-English,furioza
2022-04-10,2,All Hail,S0,13300000,2,Movie,Non-English,all hail
2022-04-10,3,Yaksha: Ruthless Operations,S0,12540000,1,Movie,Non-English,yaksha: ruthless operations
2022-04-10,4,Dasvi,S0,5690000,1,Movie,Non-English,dasvi
2022-04-10,5,Black Crab,S0,4660000,4,Movie,Non-English,black crab
2022-04-10,6,Captain Nova,S0,4610000,2,Movie,Non-English,captain nova
2022-04-10,7,Enforcement,S0,4020000,1,Movie,Non-English,enforcement
2022-04-10,8,In Good Hands,S0,4010000,3,Movie,Non-English,in good hands
2022-04-10,9,Retfærdighedens ryttere,S0,3710000,1,Movie,Non-English,retfærdighedens ryttere
2022-04-10,10,Ya veremos,S0,3580000,2,Movie,Non-English,ya veremos
2022-04-10,1,Bridgerton,S2,115750000,3,TV,English,bridgerton
2022-04-10,2,The Ultimatum: Marry or Move On,S1,43710000,1,TV,English,the ultimatum: marry or move on
2022-04-10,3,Bridgerton,S1,35760000,3,TV,English,bridgerton
2022-04-10,4,Jimmy Savile: A British Horror Story,S1,17700000,1,TV,English,jimmy savile: a british horror story
2022-04-10,5,Inventing Anna,S1,17320000,9,TV,English,inventing anna
2022-04-10,6,Better Call Saul,S5,15170000,1,TV,English,better call saul
2022-04-10,7,Is It Cake?,S1,14760000,3,TV,English,is it cake?
2022-04-10,8,Super PupZ,S1,13770000,1,TV,English,super pupz
2022-04-10,9,The Last Kingdom,S5,12970000,5,TV,English,the last kingdom
2022-04-10,10,CoComelon,S5,12630000,1,TV,English,cocomelon
2022-04-10,1,Elite,S5,51380000,1,TV,Non-English,elite
2022-04-10,2,Business Proposal,S1,41460000,5,TV,Non-English,business proposal
2022-04-10,3,Twenty Five Twenty One,S1,22530000,7,TV,Non-English,twenty five twenty one
2022-04-10,4,Forecasting Love and Weather,S1,14830000,7,TV,Non-English,forecasting love and weather
2022-04-10,5,Café con aroma de mujer,S1,13050000,15,TV,Non-English,café con aroma de mujer
2022-04-10,6,"Yo soy Betty, la fea",S1,10590000,18,TV,Non-English,"yo soy betty, la fea"
2022-04-10,7,Thirty-Nine,S1,9040000,5,TV,Non-English,thirty-nine
2022-04-10,8,All of Us Are Dead,S1,8130000,11,TV,Non-English,all of us are dead
2022-04-10,9,Pedro el escamoso,S1,6890000,1,TV,Non-English,pedro el escamoso
2022-04-10,10,Juvenile Justice,S1,6210000,7,TV,Non-English,juvenile justice
2022-04-03,1,The Adam Project,S0,17720000,4,Movie,English,the adam project
2022-04-03,2,The Bubble,S0,12450000,1,Movie,English,the bubble
2022-04-03,3,Trust No One: The Hunt for the Crypto King,S0,12070000,1,Movie,English,trust no one: the hunt for the crypto king
2022-04-03,4,The Blind Side,S0,9880000,1,Movie,English,the blind side
2022-04-03,5,6 Underground,S0,8730000,3,Movie,English,6 underground
2022-04-03,6,Blade Runner 2049,S0,7850000,1,Movie,English,blade runner 2049
2022-04-03,7,Shrek Forever After,S0,7690000,1,Movie,English,shrek forever after
2022-04-03,8,Gemini Man,S0,7000000,3,Movie,English,gemini man
2022-04-03,9,Rescued by Ruby,S0,6380000,3,Movie,English,rescued by ruby
2022-04-03,10,Escape Room,S0,6140000,1,Movie,English,escape room
2022-04-03,1,All Hail,S0,24280000,1,Movie,Non-English,all hail
2022-04-03,2,Black Crab,S0,11270000,3,Movie,Non-English,black crab
2022-04-03,3,In Good Hands,S0,10810000,2,Movie,Non-English,in good hands
2022-04-03,4,Ya veremos,S0,3850000,1,Movie,Non-English,ya veremos
2022-04-03,5,Without Saying Goodbye,S0,3500000,3,Movie,Non-English,without saying goodbye
2022-04-03,6,Battle: Freestyle,S0,3440000,1,Movie,Non-English,battle: freestyle
2022-04-03,7,Captain Nova,S0,3290000,1,Movie,Non-English,captain nova
2022-04-03,8,'83,S0,3120000,2,Movie,Non-English,'83
2022-04-03,9,Forever Out of My League,S0,2770000,1,Movie,Non-English,forever out of my league
2022-04-03,10,Through My Window,S0,2410000,9,Movie,Non-English,through my window
2022-04-03,1,Bridgerton,S2,251740000,2,TV,English,bridgerton
2022-04-03,2,Bridgerton,S1,53020000,2,TV,English,bridgerton
2022-04-03,3,Is It Cake?,S1,26510000,2,TV,English,is it cake?
2022-04-03,4,Inventing Anna,S1,21960000,8,TV,English,inventing anna
2022-04-03,5,The Last Kingdom,S5,19110000,4,TV,English,the last kingdom
2022-04-03,6,Top Boy,S2,16490000,3,TV,English,top boy
2022-04-03,7,PIECES OF HER,S1,16220000,5,TV,English,pieces of her
2022-04-03,8,Top Boy,S1,13200000,2,TV,English,top boy
2022-04-03,9,Vikings: Valhalla,S1,10050000,5,TV,English,vikings: valhalla
2022-04-03,10,Taboo,S1,8310000,2,TV,English,taboo
2022-04-03,1,Business Proposal,S1,32520000,4,TV,Non-English,business proposal
2022-04-03,2,Twenty Five Twenty One,S1,26210000,6,TV,Non-English,twenty five twenty one
2022-04-03,3,Café con aroma de mujer,S1,15230000,14,TV,Non-English,café con aroma de mujer
2022-04-03,4,Forecasting Love and Weather,S1,15020000,6,TV,Non-English,forecasting love and weather
2022-04-03,5,Thirty-Nine,S1,13510000,4,TV,Non-English,thirty-nine
2022-04-03,6,"Yo soy Betty, la fea",S1,10890000,17,TV,Non-English,"yo soy betty, la fea"
2022-04-03,7,All of Us Are Dead,S1,9430000,10,TV,Non-English,all of us are dead
2022-04-03,8,Juvenile Justice,S1,9340000,6,TV,Non-English,juvenile justice
2022-04-03,9,The Queen of Flow,S2,6640000,16,TV,Non-English,the queen of flow
2022-04-03,10,Pasión de Gavilanes,S1,5530000,1,TV,Non-English,pasión de gavilanes
2022-03-27,1,The Adam Project,S0,31700000,3,Movie,English,the adam project
2022-03-27,2,Rescued by Ruby,S0,17030000,2,Movie,English,rescued by ruby
2022-03-27,3,Gemini Man,S0,16450000,2,Movie,English,gemini man
2022-03-27,4,Windfall,S0,15490000,2,Movie,English,windfall
2022-03-27,5,John Wick: Chapter 2,S0,7800000,1,Movie,English,john wick: chapter 2
2022-03-27,6,The Dead Don't Die,S0,7570000,1,Movie,English,the dead don't die
2022-03-27,7,6 Underground,S0,7440000,2,Movie,English,6 underground
2022-03-27,8,A Walk Among the Tombstones,S0,6740000,2,Movie,English,a walk among the tombstones
2022-03-27,9,Shrek,S0,6350000,4,Movie,English,shrek
2022-03-27,10,Despicable Me 2,S0,5750000,7,Movie,English,despicable me 2
2022-03-27,1,Black Crab,S0,40510000,2,Movie,Non-English,black crab
2022-03-27,2,In Good Hands,S0,28930000,1,Movie,Non-English,in good hands
2022-03-27,3,Without Saying Goodbye,S0,13850000,2,Movie,Non-English,without saying goodbye
2022-03-27,4,'83,S0,10530000,1,Movie,Non-English,'83
2022-03-27,5,The Bombardment,S0,3170000,3,Movie,Non-English,the bombardment
2022-03-27,6,Restless,S0,3030000,5,Movie,Non-English,restless
2022-03-27,7,Through My Window,S0,2520000,8,Movie,Non-English,through my window
2022-03-27,8,Today We Fix the World,S0,2270000,2,Movie,Non-English,today we fix the world
2022-03-27,9,The Pirates: The Last Royal Treasure,S0,2260000,4,Movie,Non-English,the pirates: the last royal treasure
2022-03-27,10,Love Like the Falling Petals,S0,2210000,1,Movie,Non-English,love like the falling petals
2022-03-27,1,Bridgerton,S2,193020000,1,TV,English,bridgerton
2022-03-27,2,Is It Cake?,S1,48940000,1,TV,English,is it cake?
2022-03-27,3,Bridgerton,S1,32280000,1,TV,English,bridgerton
2022-03-27,4,Top Boy,S2,30640000,2,TV,English,top boy
2022-03-27,5,Inventing Anna,S1,28990000,7,TV,English,inventing anna
2022-03-27,6,The Last Kingdom,S5,27820000,3,TV,English,the last kingdom
2022-03-27,7,PIECES OF HER,S1,21770000,4,TV,English,pieces of her
2022-03-27,8,Top Boy,S1,19260000,1,TV,English,top boy
2022-03-27,9,Bad Vegan: Fame. Fraud. Fugitives.,S1,17570000,2,TV,English,bad vegan: fame. fraud. fugitives.
2022-03-27,10,Human Resources,S1,16230000,1,TV,English,human resources
2022-03-27,1,Business Proposal,S1,30940000,3,TV,Non-English,business proposal
2022-03-27,2,Twenty Five Twenty One,S1,24150000,5,TV,Non-English,twenty five twenty one
2022-03-27,3,Café con aroma de mujer,S1,18270000,13,TV,Non-English,café con aroma de mujer
2022-03-27,4,Forecasting Love and Weather,S1,14480000,5,TV,Non-English,forecasting love and weather
2022-03-27,5,Cracow Monsters,S1,13260000,1,TV,Non-English,cracow monsters
2022-03-27,6,Juvenile Justice,S1,12510000,5,TV,Non-English,juvenile justice
2022-03-27,7,All of Us Are Dead,S1,11380000,9,TV,Non-English,all of us are dead
2022-03-27,8,"Yo soy Betty, la fea",S1,11160000,16,TV,Non-English,"yo soy betty, la fea"
2022-03-27,9,Thirty-Nine,S1,10430000,3,TV,Non-English,thirty-nine
2022-03-27,10,Pedal to Metal,S1,8150000,1,TV,Non-English,pedal to metal
2022-03-20,1,The Adam Project,S0,85360000,2,Movie,English,the adam project
2022-03-20,2,Rescued by Ruby,S0,19940000,1,Movie,English,rescued by ruby
2022-03-20,3,Gemini Man,S0,11840000,1,Movie,English,gemini man
2022-03-20,4,The Ice Road,S0,11650000,2,Movie,English,the ice road
2022-03-20,5,The Weekend Away,S0,9240000,3,Movie,English,the weekend away
2022-03-20,6,A Walk Among the Tombstones,S0,9030000,1,Movie,English,a walk among the tombstones
2022-03-20,7,Windfall,S0,8360000,1,Movie,English,windfall
2022-03-20,8,Shrek,S0,7870000,3,Movie,English,shrek
2022-03-20,9,Shrek 2,S0,6750000,3,Movie,English,shrek 2
2022-03-20,10,A Madea Homecoming,S0,5790000,4,Movie,English,a madea homecoming
2022-03-20,1,Black Crab,S0,35920000,1,Movie,Non-English,black crab
2022-03-20,2,Without Saying Goodbye,S0,12930000,1,Movie,Non-English,without saying goodbye
2022-03-20,3,The Bombardment,S0,10500000,2,Movie,Non-English,the bombardment
2022-03-20,4,Badhaai Do,S0,6130000,2,Movie,Non-English,badhaai do
2022-03-20,5,Restless,S0,4560000,4,Movie,Non-English,restless
2022-03-20,6,Chernobyl 1986,S0,4490000,5,Movie,Non-English,chernobyl 1986
2022-03-20,7,The Pirates: The Last Royal Treasure,S0,4390000,3,Movie,Non-English,the pirates: the last royal treasure
2022-03-20,8,One Piece Film: Strong World,S0,3490000,1,Movie,Non-English,one piece film: strong world
2022-03-20,9,Through My Window,S0,3050000,7,Movie,Non-English,through my window
2022-03-20,10,Today We Fix the World,S0,2640000,1,Movie,Non-English,today we fix the world
2022-03-20,1,The Last Kingdom,S5,48950000,2,TV,English,the last kingdom
2022-03-20,2,PIECES OF HER,S1,40080000,3,TV,English,pieces of her
2022-03-20,3,Inventing Anna,S1,39090000,6,TV,English,inventing anna
2022-03-20,4,Formula 1: Drive to Survive,S1,29020000,2,TV,English,formula 1: drive to survive
2022-03-20,5,Bad Vegan: Fame. Fraud. Fugitives.,S1,26960000,1,TV,English,bad vegan: fame. fraud. fugitives.
2022-03-20,6,Taboo,S1,24150000,1,TV,English,taboo
2022-03-20,7,Top Boy,S2,21740000,1,TV,English,top boy
2022-03-20,8,Vikings: Valhalla,S1,19800000,4,TV,English,vikings: valhalla
2022-03-20,9,Life After Death with Tyler Henry,S1,19580000,1,TV,English,life after death with tyler henry
2022-03-20,10,Good Girls,S4,17490000,6,TV,English,good girls
2022-03-20,1,Business Proposal,S1,23480000,2,TV,Non-English,business proposal
2022-03-20,2,Twenty Five Twenty One,S1,21040000,4,TV,Non-English,twenty five twenty one
2022-03-20,3,Café con aroma de mujer,S1,20210000,12,TV,Non-English,café con aroma de mujer
2022-03-20,4,Juvenile Justice,S1,17220000,4,TV,Non-English,juvenile justice
2022-03-20,5,All of Us Are Dead,S1,13820000,8,TV,Non-English,all of us are dead
2022-03-20,6,Forecasting Love and Weather,S1,13050000,4,TV,Non-English,forecasting love and weather
2022-03-20,7,The Great Robbery of Brazil's Central Bank,S1,10880000,1,TV,Non-English,the great robbery of brazil's central bank
2022-03-20,8,"Yo soy Betty, la fea",S1,10570000,15,TV,Non-English,"yo soy betty, la fea"
2022-03-20,9,Lies and Deceit,S1,10040000,2,TV,Non-English,lies and deceit
2022-03-20,10,Thirty-Nine,S1,9180000,2,TV,Non-English,thirty-nine
2022-03-13,1,The Adam Project,S0,92430000,1,Movie,English,the adam project
2022-03-13,2,The Weekend Away,S0,26260000,2,Movie,English,the weekend away
2022-03-13,3,Against The Ice,S0,12730000,2,Movie,English,against the ice
2022-03-13,4,Shrek,S0,10380000,2,Movie,English,shrek
2022-03-13,5,Shrek 2,S0,9900000,2,Movie,English,shrek 2
2022-03-13,6,A Madea Homecoming,S0,9030000,3,Movie,English,a madea homecoming
2022-03-13,7,Shooter,S0,7390000,1,Movie,English,shooter
2022-03-13,8,Spider-Man: Into the Spider-Verse,S0,5910000,2,Movie,English,spider-man: into the spider-verse
2022-03-13,9,Despicable Me 2,S0,5720000,6,Movie,English,despicable me 2
2022-03-13,10,Coach Carter,S0,5450000,1,Movie,English,coach carter
2022-03-13,1,The Bombardment,S0,19290000,1,Movie,Non-English,the bombardment
2022-03-13,2,The Pirates: The Last Royal Treasure,S0,12230000,2,Movie,Non-English,the pirates: the last royal treasure
2022-03-13,3,Restless,S0,6990000,3,Movie,Non-English,restless
2022-03-13,4,Badhaai Do,S0,5640000,1,Movie,Non-English,badhaai do
2022-03-13,5,Chernobyl 1986,S0,5330000,4,Movie,Non-English,chernobyl 1986
2022-03-13,6,Meskina,S0,4190000,2,Movie,Non-English,meskina
2022-03-13,7,Through My Window,S0,3580000,6,Movie,Non-English,through my window
2022-03-13,8,The Invisible Thread,S0,3140000,1,Movie,Non-English,the invisible thread
2022-03-13,9,Love Tactics,S0,2620000,5,Movie,Non-English,love tactics
2022-03-13,10,Black Beach,S0,1600000,1,Movie,Non-English,black beach
2022-03-13,1,PIECES OF HER,S1,95720000,2,TV,English,pieces of her
2022-03-13,2,The Last Kingdom,S5,63540000,1,TV,English,the last kingdom
2022-03-13,3,Inventing Anna,S1,51840000,5,TV,English,inventing anna
2022-03-13,4,Vikings: Valhalla,S1,41760000,3,TV,English,vikings: valhalla
2022-03-13,5,Formula 1: Drive to Survive,S1,28010000,1,TV,English,formula 1: drive to survive
2022-03-13,6,Worst Roommate Ever,S1,26290000,2,TV,English,worst roommate ever
2022-03-13,7,Good Girls,S4,24500000,5,TV,English,good girls
2022-03-13,8,Love Is Blind,S2,24240000,5,TV,English,love is blind
2022-03-13,9,The Last Kingdom,S1,17180000,1,TV,English,the last kingdom
2022-03-13,10,Queen of the South,S5,11460000,1,TV,English,queen of the south
2022-03-13,1,Juvenile Justice,S1,25940000,3,TV,Non-English,juvenile justice
2022-03-13,2,Café con aroma de mujer,S1,23060000,11,TV,Non-English,café con aroma de mujer
2022-03-13,3,Lies and Deceit,S1,20240000,1,TV,Non-English,lies and deceit
2022-03-13,4,All of Us Are Dead,S1,17480000,7,TV,Non-English,all of us are dead
2022-03-13,5,Twenty Five Twenty One,S1,17110000,3,TV,Non-English,twenty five twenty one
2022-03-13,6,Business Proposal,S1,15900000,1,TV,Non-English,business proposal
2022-03-13,7,Midnight at the Pera Palace,S1,14690000,2,TV,Non-English,midnight at the pera palace
2022-03-13,8,Forecasting Love and Weather,S1,12250000,3,TV,Non-English,forecasting love and weather
2022-03-13,9,"Yo soy Betty, la fea",S1,10340000,14,TV,Non-English,"yo soy betty, la fea"
2022-03-13,10,The Queen of Flow,S2,8410000,15,TV,Non-English,the queen of flow
2022-03-06,1,The Weekend Away,S0,44450000,1,Movie,English,the weekend away
2022-03-06,2,Against The Ice,S0,30730000,1,Movie,English,against the ice
2022-03-06,3,A Madea Homecoming,S0,26410000,2,Movie,English,a madea homecoming
2022-03-06,4,Spider-Man: Into the Spider-Verse,S0,13940000,1,Movie,English,spider-man: into the spider-verse
2022-03-06,5,Shrek 2,S0,13040000,1,Movie,English,shrek 2
2022-03-06,6,The Tinder Swindler,S0,9510000,5,Movie,English,the tinder swindler
2022-03-06,7,Shrek,S0,7780000,1,Movie,English,shrek
2022-03-06,8,Just Like Heaven,S0,7160000,1,Movie,English,just like heaven
2022-03-06,9,Despicable Me 2,S0,6890000,5,Movie,English,despicable me 2
2022-03-06,10,Battleship,S0,6710000,1,Movie,English,battleship
2022-03-06,1,Restless,S0,26030000,2,Movie,Non-English,restless
2022-03-06,2,The Pirates: The Last Royal Treasure,S0,17710000,1,Movie,Non-English,the pirates: the last royal treasure
2022-03-06,3,Chernobyl 1986,S0,7730000,3,Movie,Non-English,chernobyl 1986
2022-03-06,4,Through My Window,S0,5510000,5,Movie,Non-English,through my window
2022-03-06,5,Love Tactics,S0,3660000,4,Movie,Non-English,love tactics
2022-03-06,6,Meskina,S0,2940000,1,Movie,Non-English,meskina
2022-03-06,7,A Woman With No Filter,S0,2860000,2,Movie,Non-English,a woman with no filter
2022-03-06,8,My Wonderful Life,S0,2500000,1,Movie,Non-English,my wonderful life
2022-03-06,9,UFO,S0,2440000,2,Movie,Non-English,ufo
2022-03-06,10,Valentina's Wedding,S0,2420000,1,Movie,Non-English,valentina's wedding
2022-03-06,1,Vikings: Valhalla,S1,113380000,2,TV,English,vikings: valhalla
2022-03-06,2,Inventing Anna,S1,77590000,4,TV,English,inventing anna
2022-03-06,3,PIECES OF HER,S1,53680000,1,TV,English,pieces of her
2022-03-06,4,Worst Roommate Ever,S1,52380000,1,TV,English,worst roommate ever
2022-03-06,5,Love Is Blind,S2,39750000,4,TV,English,love is blind
2022-03-06,6,One of Us Is Lying,S1,16550000,3,TV,English,one of us is lying
2022-03-06,7,jeen-yuhs: A Kanye Trilogy,S1,12200000,2,TV,English,jeen-yuhs: a kanye trilogy
2022-03-06,8,The Cuphead Show!,S1,11810000,3,TV,English,the cuphead show!
2022-03-06,9,Sweet Magnolias,S2,11780000,5,TV,English,sweet magnolias
2022-03-06,10,Ozark,S4,9110000,7,TV,English,ozark
2022-03-06,1,Juvenile Justice,S1,45930000,2,TV,Non-English,juvenile justice
2022-03-06,2,Café con aroma de mujer,S1,27540000,10,TV,Non-English,café con aroma de mujer
2022-03-06,3,All of Us Are Dead,S1,24020000,6,TV,Non-English,all of us are dead
2022-03-06,4,Back to 15,S15,18060000,1,TV,Non-English,back to 15
2022-03-06,5,Twenty Five Twenty One,S1,13720000,2,TV,Non-English,twenty five twenty one
2022-03-06,6,The Fame Game,S1,11610000,1,TV,Non-English,the fame game
2022-03-06,7,Forecasting Love and Weather,S1,10790000,2,TV,Non-English,forecasting love and weather
2022-03-06,8,Midnight at the Pera Palace,S1,10780000,1,TV,Non-English,midnight at the pera palace
2022-03-06,9,Thirty-Nine,S1,10490000,1,TV,Non-English,thirty-nine
2022-03-06,10,Dark Desire,S2,10400000,5,TV,Non-English,dark desire
2022-02-27,1,A Madea Homecoming,S0,31560000,1,Movie,English,a madea homecoming
2022-02-27,2,The Tinder Swindler,S0,17670000,4,Movie,English,the tinder swindler
2022-02-27,3,Texas Chainsaw Massacre,S0,17440000,2,Movie,English,texas chainsaw massacre
2022-02-27,4,Downfall: The Case Against Boeing,S0,9910000,2,Movie,English,downfall: the case against boeing
2022-02-27,5,Despicable Me 2,S0,9750000,4,Movie,English,despicable me 2
2022-02-27,6,Fistful of Vengeance,S0,7560000,2,Movie,English,fistful of vengeance
2022-02-27,7,Tall Girl 2,S0,7470000,3,Movie,English,tall girl 2
2022-02-27,8,Abominable,S0,7330000,2,Movie,English,abominable
2022-02-27,9,Despicable Me,S0,5590000,4,Movie,English,despicable me
2022-02-27,10,Red Notice,S0,4970000,13,Movie,English,red notice
2022-02-27,1,Restless,S0,19810000,1,Movie,Non-English,restless
2022-02-27,2,Don't Kill Me,S0,12090000,1,Movie,Non-English,don't kill me
2022-02-27,3,Through My Window,S0,7760000,4,Movie,Non-English,through my window
2022-02-27,4,Love Tactics,S0,5620000,3,Movie,Non-English,love tactics
2022-02-27,5,Parallel Mothers,S0,4820000,2,Movie,Non-English,parallel mothers
2022-02-27,6,UFO,S0,4270000,1,Movie,Non-English,ufo
2022-02-27,7,A Woman With No Filter,S0,3850000,1,Movie,Non-English,a woman with no filter
2022-02-27,8,Todos queremos a alguien,S0,3670000,1,Movie,Non-English,todos queremos a alguien
2022-02-27,9,Compadres,S0,3310000,1,Movie,Non-English,compadres
2022-02-27,10,Lost Paradise,S0,3310000,1,Movie,Non-English,lost paradise
2022-02-27,1,Inventing Anna,S1,130800000,3,TV,English,inventing anna
2022-02-27,2,Vikings: Valhalla,S1,80560000,1,TV,English,vikings: valhalla
2022-02-27,3,Love Is Blind,S2,53600000,3,TV,English,love is blind
2022-02-27,4,One of Us Is Lying,S1,33750000,2,TV,English,one of us is lying
2022-02-27,5,The Cuphead Show!,S1,20850000,2,TV,English,the cuphead show!
2022-02-27,6,Sweet Magnolias,S2,18610000,4,TV,English,sweet magnolias
2022-02-27,7,Ozark,S4,12860000,6,TV,English,ozark
